Año,Trimestre,Provincia,Tipo Conexion,Accesos
2022,1,Corrientes,Otros,5374
2022,1,Entre Ríos,Otros,12592
2022,1,Formosa,Otros,202
2022,1,Jujuy,Otros,3975
2022,1,La Pampa,Otros,1109
2022,1,La Rioja,Otros,31
2022,1,Mendoza,Otros,1379
2022,1,Misiones,Otros,7624
2022,1,Neuquén,Otros,745
2022,1,Río Negro,Otros,18494
2022,1,Salta,Otros,7190
2022,1,San Juan,Otros,7674
2022,1,San Luis,Otros,28721
2022,1,Santa Cruz,Otros,405
2022,1,Santa Fe,Otros,20571
2022,1,Santiago Del Estero,Otros,2922
2022,1,Tierra Del Fuego,Otros,340
2022,1,Tucumán,Otros,487
2021,4,Buenos Aires,Otros,73415
2021,4,Capital Federal,Otros,29947
2021,4,Catamarca,Otros,2235
2021,4,Chaco,Otros,2359
2021,4,Chubut,Otros,18839
2021,4,Córdoba,Otros,8779
2021,4,Corrientes,Otros,5290
2021,4,Entre Ríos,Otros,12726
2021,4,Formosa,Otros,172
2021,4,Jujuy,Otros,3991
2021,4,La Pampa,Otros,1354
2021,4,La Rioja,Otros,31
2021,4,Mendoza,Otros,1859
2021,4,Misiones,Otros,7602
2021,4,Neuquén,Otros,746
2021,4,Río Negro,Otros,18451
2021,4,Salta,Otros,7188
2021,4,San Juan,Otros,8493
2021,4,San Luis,Otros,28723
2021,4,Santa Cruz,Otros,417
2021,4,Santa Fe,Otros,16229
2021,4,Santiago Del Estero,Otros,2922
2021,4,Tierra Del Fuego,Otros,342
2021,4,Tucumán,Otros,486
2021,3,Buenos Aires,Otros,64554
2021,3,Capital Federal,Otros,29371
2021,3,Catamarca,Otros,2233
2021,3,Chaco,Otros,2353
2021,3,Chubut,Otros,18681
2021,3,Córdoba,Otros,15178
2021,3,Corrientes,Otros,5303
2021,3,Entre Ríos,Otros,13195
2021,3,Formosa,Otros,171
2021,3,Jujuy,Otros,3968
2021,3,La Pampa,Otros,1295
2021,3,La Rioja,Otros,30
2021,3,Mendoza,Otros,828
2021,3,Misiones,Otros,7662
2021,3,Neuquén,Otros,640
2021,3,Río Negro,Otros,18376
2021,3,Salta,Otros,6453
2021,3,San Juan,Otros,8447
2021,3,San Luis,Otros,28680
2021,3,Santa Cruz,Otros,3071
2021,3,Santa Fe,Otros,15640
2021,3,Santiago Del Estero,Otros,2928
2021,3,Tierra Del Fuego,Otros,390
2021,3,Tucumán,Otros,743
2021,2,Buenos Aires,Otros,57547
2021,2,Capital Federal,Otros,29371
2021,2,Catamarca,Otros,2233
2021,2,Chaco,Otros,2353
2021,2,Chubut,Otros,18706
2021,2,Córdoba,Otros,15519
2021,2,Corrientes,Otros,5303
2021,2,Entre Ríos,Otros,13197
2021,2,Formosa,Otros,171
2021,2,Jujuy,Otros,3968
2021,2,La Pampa,Otros,1295
2021,2,La Rioja,Otros,30
2021,2,Mendoza,Otros,827
2021,2,Misiones,Otros,7662
2021,2,Neuquén,Otros,640
2021,2,Río Negro,Otros,18376
2021,2,Salta,Otros,6453
2021,2,San Juan,Otros,8447
2021,2,San Luis,Otros,36205
2021,2,Santa Cruz,Otros,3071
2021,2,Santa Fe,Otros,17523
2021,2,Santiago Del Estero,Otros,3596
2021,2,Tierra Del Fuego,Otros,316
2021,2,Tucumán,Otros,743
2021,1,Buenos Aires,Otros,57864
2021,1,Capital Federal,Otros,29236
2021,1,Catamarca,Otros,2233
2021,1,Chaco,Otros,1875
2021,1,Chubut,Otros,18712
2021,1,Córdoba,Otros,17065
2021,1,Corrientes,Otros,5303
2021,1,Entre Ríos,Otros,12169
2021,1,Formosa,Otros,380
2021,1,Jujuy,Otros,3879
2021,1,La Pampa,Otros,1300
2021,1,La Rioja,Otros,30
2021,1,Mendoza,Otros,833
2021,1,Misiones,Otros,6896
2021,1,Neuquén,Otros,632
2021,1,Río Negro,Otros,18377
2021,1,Salta,Otros,6452
2021,1,San Juan,Otros,8453
2021,1,San Luis,Otros,36205
2021,1,Santa Cruz,Otros,390
2021,1,Santa Fe,Otros,17519
2021,1,Santiago Del Estero,Otros,3596
2021,1,Tierra Del Fuego,Otros,316
2021,1,Tucumán,Otros,740
2020,4,Buenos Aires,Otros,57927
2020,4,Capital Federal,Otros,29237
2020,4,Catamarca,Otros,2233
2020,4,Chaco,Otros,1875
2020,4,Chubut,Otros,18712
2020,4,Córdoba,Otros,17536
2020,4,Corrientes,Otros,5290
2020,4,Entre Ríos,Otros,12169
2020,4,Formosa,Otros,380
2020,4,Jujuy,Otros,3470
2020,4,La Pampa,Otros,1315
2020,4,La Rioja,Otros,30
2020,4,Mendoza,Otros,833
2020,4,Misiones,Otros,6896
2020,4,Neuquén,Otros,632
2020,4,Río Negro,Otros,18377
2020,4,Salta,Otros,6452
2020,4,San Juan,Otros,8453
2020,4,San Luis,Otros,36205
2020,4,Santa Cruz,Otros,2970
2020,4,Santa Fe,Otros,17392
2020,4,Santiago Del Estero,Otros,3596
2020,4,Tierra Del Fuego,Otros,316
2020,4,Tucumán,Otros,740
2020,3,Buenos Aires,Otros,55541
2020,3,Capital Federal,Otros,29374
2020,3,Catamarca,Otros,2228
2020,3,Chaco,Otros,2003
2020,3,Chubut,Otros,18767
2020,3,Córdoba,Otros,9756
2020,3,Corrientes,Otros,5379
2020,3,Entre Ríos,Otros,12320
2020,3,Formosa,Otros,393
2020,3,Jujuy,Otros,4371
2020,3,La Pampa,Otros,1305
2020,3,La Rioja,Otros,35
2020,3,Mendoza,Otros,868
2020,3,Misiones,Otros,8985
2020,3,Neuquén,Otros,737
2020,3,Río Negro,Otros,18368
2020,3,Salta,Otros,7293
2020,3,San Juan,Otros,8480
2020,3,San Luis,Otros,36253
2020,3,Santa Cruz,Otros,2373
2020,3,Santa Fe,Otros,19307
2020,3,Santiago Del Estero,Otros,3613
2020,3,Tierra Del Fuego,Otros,310
2020,3,Tucumán,Otros,762
2020,2,Buenos Aires,Otros,57189
2020,2,Capital Federal,Otros,29373
2020,2,Catamarca,Otros,2228
2020,2,Chaco,Otros,1581
2020,2,Chubut,Otros,5614
2020,2,Córdoba,Otros,8263
2020,2,Corrientes,Otros,5011
2020,2,Entre Ríos,Otros,11303
2020,2,Formosa,Otros,169
2020,2,Jujuy,Otros,16664
2020,2,La Pampa,Otros,1290
2020,2,La Rioja,Otros,35
2020,2,Mendoza,Otros,802
2020,2,Misiones,Otros,9153
2020,2,Neuquén,Otros,1134
2020,2,Río Negro,Otros,18367
2020,2,Salta,Otros,7108
2020,2,San Juan,Otros,8882
2020,2,San Luis,Otros,36253
2020,2,Santa Cruz,Otros,2368
2020,2,Santa Fe,Otros,19094
2020,2,Santiago Del Estero,Otros,4063
2020,2,Tierra Del Fuego,Otros,310
2020,2,Tucumán,Otros,762
2020,1,Buenos Aires,Otros,18334
2020,1,Capital Federal,Otros,28556
2020,1,Catamarca,Otros,2227
2020,1,Chaco,Otros,1580
2020,1,Chubut,Otros,5479
2020,1,Córdoba,Otros,8693
2020,1,Corrientes,Otros,5004
2020,1,Entre Ríos,Otros,14062
2020,1,Formosa,Otros,169
2020,1,Jujuy,Otros,16641
2020,1,La Pampa,Otros,1802
2020,1,La Rioja,Otros,29
2020,1,Mendoza,Otros,722
2020,1,Misiones,Otros,10962
2020,1,Neuquén,Otros,729
2020,1,Río Negro,Otros,18362
2020,1,Salta,Otros,7212
2020,1,San Juan,Otros,5101
2020,1,San Luis,Otros,36333
2020,1,Santa Cruz,Otros,2368
2020,1,Santa Fe,Otros,19468
2020,1,Santiago Del Estero,Otros,4657
2020,1,Tierra Del Fuego,Otros,308
2020,1,Tucumán,Otros,347
2019,4,Buenos Aires,Otros,18266
2019,4,Capital Federal,Otros,28576
2019,4,Catamarca,Otros,2227
2019,4,Chaco,Otros,1580
2019,4,Chubut,Otros,5489
2019,4,Córdoba,Otros,8693
2019,4,Corrientes,Otros,5004
2019,4,Entre Ríos,Otros,15407
2019,4,Formosa,Otros,169
2019,4,Jujuy,Otros,16641
2019,4,La Pampa,Otros,1805
2019,4,La Rioja,Otros,29
2019,4,Mendoza,Otros,730
2019,4,Misiones,Otros,11733
2019,4,Neuquén,Otros,854
2019,4,Río Negro,Otros,18365
2019,4,Salta,Otros,8206
2019,4,San Juan,Otros,5104
2019,4,San Luis,Otros,36333
2019,4,Santa Cruz,Otros,2371
2019,4,Santa Fe,Otros,20401
2019,4,Santiago Del Estero,Otros,4657
2019,4,Tierra Del Fuego,Otros,310
2019,4,Tucumán,Otros,348
2019,3,Buenos Aires,Otros,27070
2019,3,Capital Federal,Otros,31155
2019,3,Catamarca,Otros,2251
2019,3,Chaco,Otros,1592
2019,3,Chubut,Otros,7551
2019,3,Córdoba,Otros,8701
2019,3,Corrientes,Otros,4839
2019,3,Entre Ríos,Otros,15432
2019,3,Formosa,Otros,162
2019,3,Jujuy,Otros,16638
2019,3,La Pampa,Otros,1962
2019,3,La Rioja,Otros,41
2019,3,Mendoza,Otros,1545
2019,3,Misiones,Otros,12270
2019,3,Neuquén,Otros,2518
2019,3,Río Negro,Otros,18847
2019,3,Salta,Otros,9394
2019,3,San Juan,Otros,5535
2019,3,San Luis,Otros,36466
2019,3,Santa Cruz,Otros,2738
2019,3,Santa Fe,Otros,21408
2019,3,Santiago Del Estero,Otros,34400
2019,3,Tierra Del Fuego,Otros,1487
2019,3,Tucumán,Otros,324
2019,2,Buenos Aires,Otros,32929
2019,2,Capital Federal,Otros,4281
2019,2,Catamarca,Otros,2251
2019,2,Chaco,Otros,1591
2019,2,Chubut,Otros,7545
2019,2,Córdoba,Otros,15236
2019,2,Corrientes,Otros,6138
2019,2,Entre Ríos,Otros,17529
2019,2,Formosa,Otros,162
2019,2,Jujuy,Otros,21857
2019,2,La Pampa,Otros,3004
2019,2,La Rioja,Otros,41
2019,2,Mendoza,Otros,1544
2019,2,Misiones,Otros,12269
2019,2,Neuquén,Otros,2737
2019,2,Río Negro,Otros,19657
2019,2,Salta,Otros,9463
2019,2,San Juan,Otros,6876
2019,2,San Luis,Otros,38368
2019,2,Santa Cruz,Otros,2735
2019,2,Santa Fe,Otros,22708
2019,2,Santiago Del Estero,Otros,34600
2019,2,Tierra Del Fuego,Otros,1486
2019,2,Tucumán,Otros,321
2019,1,Buenos Aires,Otros,20201
2019,1,Capital Federal,Otros,4281
2019,1,Catamarca,Otros,2251
2019,1,Chaco,Otros,1134
2019,1,Chubut,Otros,3045
2019,1,Córdoba,Otros,12367
2019,1,Corrientes,Otros,58
2019,1,Entre Ríos,Otros,12241
2019,1,Formosa,Otros,62
2019,1,Jujuy,Otros,43622
2019,1,La Pampa,Otros,1041
2019,1,La Rioja,Otros,41
2019,1,Mendoza,Otros,1544
2019,1,Misiones,Otros,7717
2019,1,Neuquén,Otros,2372
2019,1,Río Negro,Otros,4857
2019,1,Salta,Otros,1879
2019,1,San Juan,Otros,1207
2019,1,San Luis,Otros,23968
2019,1,Santa Cruz,Otros,2735
2019,1,Santa Fe,Otros,17860
2019,1,Santiago Del Estero,Otros,99
2019,1,Tierra Del Fuego,Otros,1486
2019,1,Tucumán,Otros,321
2018,4,Buenos Aires,Otros,19814
2018,4,Capital Federal,Otros,4257
2018,4,Catamarca,Otros,2212
2018,4,Chaco,Otros,1130
2018,4,Chubut,Otros,3047
2018,4,Córdoba,Otros,13243
2018,4,Corrientes,Otros,30
2018,4,Entre Ríos,Otros,14356
2018,4,Formosa,Otros,57
2018,4,Jujuy,Otros,43608
2018,4,La Pampa,Otros,1010
2018,4,La Rioja,Otros,36
2018,4,Mendoza,Otros,1547
2018,4,Misiones,Otros,6209
2018,4,Neuquén,Otros,2444
2018,4,Río Negro,Otros,4832
2018,4,Salta,Otros,1853
2018,4,San Juan,Otros,1211
2018,4,San Luis,Otros,23964
2018,4,Santa Cruz,Otros,2734
2018,4,Santa Fe,Otros,28997
2018,4,Santiago Del Estero,Otros,81
2018,4,Tierra Del Fuego,Otros,1499
2018,4,Tucumán,Otros,314
2018,3,Buenos Aires,Otros,26448
2018,3,Capital Federal,Otros,9319
2018,3,Catamarca,Otros,2214
2018,3,Chaco,Otros,1129
2018,3,Chubut,Otros,6728
2018,3,Córdoba,Otros,10839
2018,3,Corrientes,Otros,32
2018,3,Entre Ríos,Otros,80
2018,3,Formosa,Otros,57
2018,3,Jujuy,Otros,43
2018,3,La Pampa,Otros,987
2018,3,La Rioja,Otros,35
2018,3,Mendoza,Otros,1852
2018,3,Misiones,Otros,56
2018,3,Neuquén,Otros,2712
2018,3,Río Negro,Otros,5125
2018,3,Salta,Otros,1391
2018,3,San Juan,Otros,1048
2018,3,San Luis,Otros,2314
2018,3,Santa Cruz,Otros,3996
2018,3,Santa Fe,Otros,15022
2018,3,Santiago Del Estero,Otros,81
2018,3,Tierra Del Fuego,Otros,2047
2018,3,Tucumán,Otros,315
2018,2,Buenos Aires,Otros,27746
2018,2,Capital Federal,Otros,9321
2018,2,Catamarca,Otros,2214
2018,2,Chaco,Otros,1129
2018,2,Chubut,Otros,6729
2018,2,Córdoba,Otros,10109
2018,2,Corrientes,Otros,32
2018,2,Entre Ríos,Otros,80
2018,2,Formosa,Otros,57
2018,2,Jujuy,Otros,43
2018,2,La Pampa,Otros,987
2018,2,La Rioja,Otros,35
2018,2,Mendoza,Otros,1852
2018,2,Misiones,Otros,56
2018,2,Neuquén,Otros,2713
2018,2,Río Negro,Otros,5125
2018,2,Salta,Otros,1391
2018,2,San Juan,Otros,1048
2018,2,San Luis,Otros,2314
2018,2,Santa Cruz,Otros,3997
2018,2,Santa Fe,Otros,15114
2018,2,Santiago Del Estero,Otros,81
2018,2,Tierra Del Fuego,Otros,2047
2018,2,Tucumán,Otros,315
2018,1,Buenos Aires,Otros,31194
2018,1,Capital Federal,Otros,9393
2018,1,Catamarca,Otros,2214
2018,1,Chaco,Otros,1130
2018,1,Chubut,Otros,6729
2018,1,Córdoba,Otros,11275
2018,1,Corrientes,Otros,33
2018,1,Entre Ríos,Otros,80
2018,1,Formosa,Otros,57
2018,1,Jujuy,Otros,43
2018,1,La Pampa,Otros,1926
2018,1,La Rioja,Otros,35
2018,1,Mendoza,Otros,1852
2018,1,Misiones,Otros,56
2018,1,Neuquén,Otros,2713
2018,1,Río Negro,Otros,5128
2018,1,Salta,Otros,1391
2018,1,San Juan,Otros,1048
2018,1,San Luis,Otros,2314
2018,1,Santa Cruz,Otros,2783
2018,1,Santa Fe,Otros,15298
2018,1,Santiago Del Estero,Otros,81
2018,1,Tierra Del Fuego,Otros,2047
2018,1,Tucumán,Otros,50
2017,4,Buenos Aires,Otros,31448
2017,4,Capital Federal,Otros,9877
2017,4,Catamarca,Otros,2200
2017,4,Chaco,Otros,1121
2017,4,Chubut,Otros,6708
2017,4,Córdoba,Otros,10739
2017,4,Corrientes,Otros,35
2017,4,Entre Ríos,Otros,86
2017,4,Formosa,Otros,51
2017,4,Jujuy,Otros,34
2017,4,La Pampa,Otros,1927
2017,4,La Rioja,Otros,31
2017,4,Mendoza,Otros,1920
2017,4,Misiones,Otros,54
2017,4,Neuquén,Otros,2692
2017,4,Río Negro,Otros,5114
2017,4,Salta,Otros,1376
2017,4,San Juan,Otros,1036
2017,4,San Luis,Otros,2329
2017,4,Santa Cruz,Otros,3950
2017,4,Santa Fe,Otros,15382
2017,4,Santiago Del Estero,Otros,80
2017,4,Tierra Del Fuego,Otros,2045
2017,4,Tucumán,Otros,319
2017,3,Buenos Aires,Otros,38777
2017,3,Capital Federal,Otros,9723
2017,3,Catamarca,Otros,2181
2017,3,Chaco,Otros,1072
2017,3,Chubut,Otros,6820
2017,3,Córdoba,Otros,14988
2017,3,Corrientes,Otros,27
2017,3,Entre Ríos,Otros,63
2017,3,Formosa,Otros,12
2017,3,Jujuy,Otros,8
2017,3,La Pampa,Otros,1944
2017,3,La Rioja,Otros,25
2017,3,Mendoza,Otros,1866
2017,3,Misiones,Otros,9
2017,3,Neuquén,Otros,2695
2017,3,Río Negro,Otros,4017
2017,3,Salta,Otros,1167
2017,3,San Juan,Otros,1013
2017,3,San Luis,Otros,2363
2017,3,Santa Cruz,Otros,2887
2017,3,Santa Fe,Otros,37499
2017,3,Santiago Del Estero,Otros,35
2017,3,Tierra Del Fuego,Otros,2244
2017,3,Tucumán,Otros,305
2017,2,Buenos Aires,Otros,24358
2017,2,Capital Federal,Otros,11016
2017,2,Catamarca,Otros,34
2017,2,Chaco,Otros,39
2017,2,Chubut,Otros,4804
2017,2,Córdoba,Otros,1505
2017,2,Corrientes,Otros,31
2017,2,Entre Ríos,Otros,71
2017,2,Formosa,Otros,13
2017,2,Jujuy,Otros,35
2017,2,La Pampa,Otros,511
2017,2,La Rioja,Otros,28
2017,2,Mendoza,Otros,1784
2017,2,Misiones,Otros,9
2017,2,Neuquén,Otros,2678
2017,2,Río Negro,Otros,1260
2017,2,Salta,Otros,804
2017,2,San Juan,Otros,915
2017,2,San Luis,Otros,375
2017,2,Santa Cruz,Otros,2255
2017,2,Santa Fe,Otros,1173
2017,2,Santiago Del Estero,Otros,29
2017,2,Tierra Del Fuego,Otros,2350
2017,2,Tucumán,Otros,45
2017,1,Buenos Aires,Otros,24342
2017,1,Capital Federal,Otros,10928
2017,1,Catamarca,Otros,34
2017,1,Chaco,Otros,39
2017,1,Chubut,Otros,4793
2017,1,Córdoba,Otros,1394
2017,1,Corrientes,Otros,31
2017,1,Entre Ríos,Otros,71
2017,1,Formosa,Otros,13
2017,1,Jujuy,Otros,34
2017,1,La Pampa,Otros,517
2017,1,La Rioja,Otros,28
2017,1,Mendoza,Otros,1769
2017,1,Misiones,Otros,8
2017,1,Neuquén,Otros,2670
2017,1,Río Negro,Otros,1261
2017,1,Salta,Otros,679
2017,1,San Juan,Otros,907
2017,1,San Luis,Otros,375
2017,1,Santa Cruz,Otros,2257
2017,1,Santa Fe,Otros,1172
2017,1,Santiago Del Estero,Otros,29
2017,1,Tierra Del Fuego,Otros,2350
2017,1,Tucumán,Otros,45
2016,4,Buenos Aires,Otros,24342
2016,4,Capital Federal,Otros,10928
2016,4,Catamarca,Otros,34
2016,4,Chaco,Otros,39
2016,4,Chubut,Otros,4793
2016,4,Córdoba,Otros,789
2016,4,Corrientes,Otros,31
2016,4,Entre Ríos,Otros,71
2016,4,Formosa,Otros,13
2016,4,Jujuy,Otros,34
2016,4,La Pampa,Otros,522
2016,4,La Rioja,Otros,28
2016,4,Mendoza,Otros,1769
2016,4,Misiones,Otros,8
2016,4,Neuquén,Otros,2670
2016,4,Río Negro,Otros,1261
2016,4,Salta,Otros,621
2016,4,San Juan,Otros,907
2016,4,San Luis,Otros,375
2016,4,Santa Cruz,Otros,2257
2016,4,Santa Fe,Otros,1172
2016,4,Santiago Del Estero,Otros,29
2016,4,Tierra Del Fuego,Otros,2350
2016,4,Tucumán,Otros,45
2016,3,Buenos Aires,Otros,24276
2016,3,Capital Federal,Otros,10963
2016,3,Catamarca,Otros,18
2016,3,Chaco,Otros,15
2016,3,Chubut,Otros,4750
2016,3,Córdoba,Otros,395
2016,3,Corrientes,Otros,22
2016,3,Entre Ríos,Otros,64
2016,3,Formosa,Otros,2
2016,3,Jujuy,Otros,30
2016,3,La Pampa,Otros,515
2016,3,La Rioja,Otros,22
2016,3,Mendoza,Otros,1757
2016,3,Misiones,Otros,7
2016,3,Neuquén,Otros,2617
2016,3,Río Negro,Otros,1252
2016,3,Salta,Otros,565
2016,3,San Juan,Otros,903
2016,3,San Luis,Otros,371
2016,3,Santa Cruz,Otros,2170
2016,3,Santa Fe,Otros,1190
2016,3,Santiago Del Estero,Otros,8
2016,3,Tierra Del Fuego,Otros,2347
2016,3,Tucumán,Otros,41
2016,2,Buenos Aires,Otros,25661
2016,2,Capital Federal,Otros,12672
2016,2,Catamarca,Otros,34
2016,2,Chaco,Otros,41
2016,2,Chubut,Otros,4803
2016,2,Córdoba,Otros,1089
2016,2,Corrientes,Otros,43
2016,2,Entre Ríos,Otros,193
2016,2,Formosa,Otros,14
2016,2,Jujuy,Otros,35
2016,2,La Pampa,Otros,547
2016,2,La Rioja,Otros,28
2016,2,Mendoza,Otros,1868
2016,2,Misiones,Otros,15
2016,2,Neuquén,Otros,2849
2016,2,Río Negro,Otros,1334
2016,2,Salta,Otros,539
2016,2,San Juan,Otros,908
2016,2,San Luis,Otros,377
2016,2,Santa Cruz,Otros,2586
2016,2,Santa Fe,Otros,1417
2016,2,Santiago Del Estero,Otros,30
2016,2,Tierra Del Fuego,Otros,2350
2016,2,Tucumán,Otros,49
2016,1,Buenos Aires,Otros,25757
2016,1,Capital Federal,Otros,12729
2016,1,Catamarca,Otros,34
2016,1,Chaco,Otros,41
2016,1,Chubut,Otros,4803
2016,1,Córdoba,Otros,386
2016,1,Corrientes,Otros,45
2016,1,Entre Ríos,Otros,193
2016,1,Formosa,Otros,14
2016,1,Jujuy,Otros,35
2016,1,La Pampa,Otros,549
2016,1,La Rioja,Otros,28
2016,1,Mendoza,Otros,1871
2016,1,Misiones,Otros,15
2016,1,Neuquén,Otros,2850
2016,1,Río Negro,Otros,1338
2016,1,Salta,Otros,507
2016,1,San Juan,Otros,908
2016,1,San Luis,Otros,377
2016,1,Santa Cruz,Otros,2426
2016,1,Santa Fe,Otros,1428
2016,1,Santiago Del Estero,Otros,30
2016,1,Tierra Del Fuego,Otros,2350
2016,1,Tucumán,Otros,49
2015,4,Buenos Aires,Otros,25773
2015,4,Capital Federal,Otros,12758
2015,4,Catamarca,Otros,34
2015,4,Chaco,Otros,41
2015,4,Chubut,Otros,4803
2015,4,Córdoba,Otros,385
2015,4,Corrientes,Otros,45
2015,4,Entre Ríos,Otros,194
2015,4,Formosa,Otros,14
2015,4,Jujuy,Otros,35
2015,4,La Pampa,Otros,374
2015,4,La Rioja,Otros,28
2015,4,Mendoza,Otros,1874
2015,4,Misiones,Otros,15
2015,4,Neuquén,Otros,2852
2015,4,Río Negro,Otros,1328
2015,4,Salta,Otros,554
2015,4,San Juan,Otros,908
2015,4,San Luis,Otros,377
2015,4,Santa Cruz,Otros,2409
2015,4,Santa Fe,Otros,1437
2015,4,Santiago Del Estero,Otros,30
2015,4,Tierra Del Fuego,Otros,2350
2015,4,Tucumán,Otros,50
2015,3,Buenos Aires,Otros,25825
2015,3,Capital Federal,Otros,12788
2015,3,Catamarca,Otros,34
2015,3,Chaco,Otros,41
2015,3,Chubut,Otros,4803
2015,3,Córdoba,Otros,389
2015,3,Corrientes,Otros,47
2015,3,Entre Ríos,Otros,197
2015,3,Formosa,Otros,14
2015,3,Jujuy,Otros,35
2015,3,La Pampa,Otros,557
2015,3,La Rioja,Otros,28
2015,3,Mendoza,Otros,1880
2015,3,Misiones,Otros,15
2015,3,Neuquén,Otros,2798
2015,3,Río Negro,Otros,1346
2015,3,Salta,Otros,645
2015,3,San Juan,Otros,908
2015,3,San Luis,Otros,377
2015,3,Santa Cruz,Otros,2391
2015,3,Santa Fe,Otros,1428
2015,3,Santiago Del Estero,Otros,30
2015,3,Tierra Del Fuego,Otros,2350
2015,3,Tucumán,Otros,50
2015,2,Buenos Aires,Otros,26040
2015,2,Capital Federal,Otros,12806
2015,2,Catamarca,Otros,34
2015,2,Chaco,Otros,41
2015,2,Chubut,Otros,4803
2015,2,Córdoba,Otros,386
2015,2,Corrientes,Otros,47
2015,2,Entre Ríos,Otros,197
2015,2,Formosa,Otros,50
2015,2,Jujuy,Otros,35
2015,2,La Pampa,Otros,562
2015,2,La Rioja,Otros,28
2015,2,Mendoza,Otros,1882
2015,2,Misiones,Otros,15
2015,2,Neuquén,Otros,2799
2015,2,Río Negro,Otros,1348
2015,2,Salta,Otros,580
2015,2,San Juan,Otros,908
2015,2,San Luis,Otros,377
2015,2,Santa Cruz,Otros,2400
2015,2,Santa Fe,Otros,1389
2015,2,Santiago Del Estero,Otros,30
2015,2,Tierra Del Fuego,Otros,2350
2015,2,Tucumán,Otros,50
2015,1,Buenos Aires,Otros,28940
2015,1,Capital Federal,Otros,14716
2015,1,Catamarca,Otros,41
2015,1,Chaco,Otros,56
2015,1,Chubut,Otros,5465
2015,1,Córdoba,Otros,450
2015,1,Corrientes,Otros,62
2015,1,Entre Ríos,Otros,245
2015,1,Formosa,Otros,56
2015,1,Jujuy,Otros,36
2015,1,La Pampa,Otros,604
2015,1,La Rioja,Otros,33
2015,1,Mendoza,Otros,2126
2015,1,Misiones,Otros,13
2015,1,Neuquén,Otros,2960
2015,1,Río Negro,Otros,1462
2015,1,Salta,Otros,574
2015,1,San Juan,Otros,1007
2015,1,San Luis,Otros,412
2015,1,Santa Cruz,Otros,2562
2015,1,Santa Fe,Otros,1507
2015,1,Santiago Del Estero,Otros,35
2015,1,Tierra Del Fuego,Otros,2583
2015,1,Tucumán,Otros,100
2014,4,Buenos Aires,Otros,32038
2014,4,Capital Federal,Otros,15394
2014,4,Catamarca,Otros,44
2014,4,Chaco,Otros,62
2014,4,Chubut,Otros,6159
2014,4,Córdoba,Otros,486
2014,4,Corrientes,Otros,75
2014,4,Entre Ríos,Otros,260
2014,4,Formosa,Otros,65
2014,4,Jujuy,Otros,11
2014,4,La Pampa,Otros,648
2014,4,La Rioja,Otros,33
2014,4,Mendoza,Otros,2222
2014,4,Misiones,Otros,15
2014,4,Neuquén,Otros,3030
2014,4,Río Negro,Otros,1530
2014,4,Salta,Otros,578
2014,4,San Juan,Otros,1073
2014,4,San Luis,Otros,423
2014,4,Santa Cruz,Otros,2929
2014,4,Santa Fe,Otros,1634
2014,4,Santiago Del Estero,Otros,37
2014,4,Tierra Del Fuego,Otros,2722
2014,4,Tucumán,Otros,105
2014,3,Buenos Aires,Otros,31881
2014,3,Capital Federal,Otros,14387
2014,3,Catamarca,Otros,47
2014,3,Chaco,Otros,59
2014,3,Chubut,Otros,6515
2014,3,Córdoba,Otros,377
2014,3,Corrientes,Otros,65
2014,3,Entre Ríos,Otros,135
2014,3,Formosa,Otros,80
2014,3,Jujuy,Otros,13
2014,3,La Pampa,Otros,677
2014,3,La Rioja,Otros,37
2014,3,Mendoza,Otros,2222
2014,3,Misiones,Otros,14
2014,3,Neuquén,Otros,3087
2014,3,Río Negro,Otros,1505
2014,3,Salta,Otros,580
2014,3,San Juan,Otros,1126
2014,3,San Luis,Otros,438
2014,3,Santa Cruz,Otros,3098
2014,3,Santa Fe,Otros,733
2014,3,Santiago Del Estero,Otros,41
2014,3,Tierra Del Fuego,Otros,2832
2014,3,Tucumán,Otros,100
2014,2,Buenos Aires,Otros,33147
2014,2,Capital Federal,Otros,14555
2014,2,Catamarca,Otros,43
2014,2,Chaco,Otros,58
2014,2,Chubut,Otros,6974
2014,2,Córdoba,Otros,374
2014,2,Corrientes,Otros,55
2014,2,Entre Ríos,Otros,133
2014,2,Formosa,Otros,78
2014,2,Jujuy,Otros,9
2014,2,La Pampa,Otros,689
2014,2,La Rioja,Otros,34
2014,2,Mendoza,Otros,2282
2014,2,Misiones,Otros,8
2014,2,Neuquén,Otros,2983
2014,2,Río Negro,Otros,1560
2014,2,Salta,Otros,577
2014,2,San Juan,Otros,1173
2014,2,San Luis,Otros,448
2014,2,Santa Cruz,Otros,3266
2014,2,Santa Fe,Otros,636
2014,2,Santiago Del Estero,Otros,34
2014,2,Tierra Del Fuego,Otros,2934
2014,2,Tucumán,Otros,98
2014,1,Buenos Aires,Otros,33824
2014,1,Capital Federal,Otros,14555
2014,1,Catamarca,Otros,43
2014,1,Chaco,Otros,58
2014,1,Chubut,Otros,6974
2014,1,Córdoba,Otros,368
2014,1,Corrientes,Otros,55
2014,1,Entre Ríos,Otros,133
2014,1,Formosa,Otros,100
2014,1,Jujuy,Otros,9
2014,1,La Pampa,Otros,701
2014,1,La Rioja,Otros,34
2014,1,Mendoza,Otros,2282
2014,1,Misiones,Otros,8
2014,1,Neuquén,Otros,3051
