Año,Trimestre,Provincia,Rango Velocidad,Accesos
2020,4,Corrientes,+ 10 Mbps - 20 Mbps,25687
2020,4,Entre Ríos,+ 10 Mbps - 20 Mbps,40755
2020,4,Formosa,+ 10 Mbps - 20 Mbps,7181
2020,4,Jujuy,+ 10 Mbps - 20 Mbps,44930
2020,4,La Pampa,+ 10 Mbps - 20 Mbps,6562
2020,4,La Rioja,+ 10 Mbps - 20 Mbps,4633
2020,4,Mendoza,+ 10 Mbps - 20 Mbps,40396
2020,4,Misiones,+ 10 Mbps - 20 Mbps,26445
2020,4,Neuquén,+ 10 Mbps - 20 Mbps,5791
2020,4,Río Negro,+ 10 Mbps - 20 Mbps,13131
2020,4,Salta,+ 10 Mbps - 20 Mbps,15188
2020,4,San Juan,+ 10 Mbps - 20 Mbps,5126
2020,4,San Luis,+ 10 Mbps - 20 Mbps,2688
2020,4,Santa Cruz,+ 10 Mbps - 20 Mbps,6634
2020,4,Santa Fe,+ 10 Mbps - 20 Mbps,94246
2020,4,Santiago Del Estero,+ 10 Mbps - 20 Mbps,4666
2020,4,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,3497
2020,4,Tucumán,+ 10 Mbps - 20 Mbps,32155
2020,3,Buenos Aires,+ 10 Mbps - 20 Mbps,219772
2020,3,Capital Federal,+ 10 Mbps - 20 Mbps,68753
2020,3,Catamarca,+ 10 Mbps - 20 Mbps,11195
2020,3,Chaco,+ 10 Mbps - 20 Mbps,27546
2020,3,Chubut,+ 10 Mbps - 20 Mbps,12217
2020,3,Córdoba,+ 10 Mbps - 20 Mbps,84236
2020,3,Corrientes,+ 10 Mbps - 20 Mbps,25308
2020,3,Entre Ríos,+ 10 Mbps - 20 Mbps,40797
2020,3,Formosa,+ 10 Mbps - 20 Mbps,7125
2020,3,Jujuy,+ 10 Mbps - 20 Mbps,45198
2020,3,La Pampa,+ 10 Mbps - 20 Mbps,5577
2020,3,La Rioja,+ 10 Mbps - 20 Mbps,4660
2020,3,Mendoza,+ 10 Mbps - 20 Mbps,42433
2020,3,Misiones,+ 10 Mbps - 20 Mbps,25942
2020,3,Neuquén,+ 10 Mbps - 20 Mbps,5975
2020,3,Río Negro,+ 10 Mbps - 20 Mbps,7096
2020,3,Salta,+ 10 Mbps - 20 Mbps,15990
2020,3,San Juan,+ 10 Mbps - 20 Mbps,6529
2020,3,San Luis,+ 10 Mbps - 20 Mbps,2666
2020,3,Santa Cruz,+ 10 Mbps - 20 Mbps,6730
2020,3,Santa Fe,+ 10 Mbps - 20 Mbps,92095
2020,3,Santiago Del Estero,+ 10 Mbps - 20 Mbps,4658
2020,3,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,3726
2020,3,Tucumán,+ 10 Mbps - 20 Mbps,33126
2020,2,Buenos Aires,+ 10 Mbps - 20 Mbps,233132
2020,2,Capital Federal,+ 10 Mbps - 20 Mbps,79858
2020,2,Catamarca,+ 10 Mbps - 20 Mbps,10242
2020,2,Chaco,+ 10 Mbps - 20 Mbps,29044
2020,2,Chubut,+ 10 Mbps - 20 Mbps,10537
2020,2,Córdoba,+ 10 Mbps - 20 Mbps,89530
2020,2,Corrientes,+ 10 Mbps - 20 Mbps,25844
2020,2,Entre Ríos,+ 10 Mbps - 20 Mbps,42090
2020,2,Formosa,+ 10 Mbps - 20 Mbps,6998
2020,2,Jujuy,+ 10 Mbps - 20 Mbps,26829
2020,2,La Pampa,+ 10 Mbps - 20 Mbps,3800
2020,2,La Rioja,+ 10 Mbps - 20 Mbps,4686
2020,2,Mendoza,+ 10 Mbps - 20 Mbps,35274
2020,2,Misiones,+ 10 Mbps - 20 Mbps,26445
2020,2,Neuquén,+ 10 Mbps - 20 Mbps,6625
2020,2,Río Negro,+ 10 Mbps - 20 Mbps,7498
2020,2,Salta,+ 10 Mbps - 20 Mbps,16989
2020,2,San Juan,+ 10 Mbps - 20 Mbps,4908
2020,2,San Luis,+ 10 Mbps - 20 Mbps,1934
2020,2,Santa Cruz,+ 10 Mbps - 20 Mbps,6541
2020,2,Santa Fe,+ 10 Mbps - 20 Mbps,96575
2020,2,Santiago Del Estero,+ 10 Mbps - 20 Mbps,5178
2020,2,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,3034
2020,2,Tucumán,+ 10 Mbps - 20 Mbps,34184
2020,1,Buenos Aires,+ 10 Mbps - 20 Mbps,247977
2020,1,Capital Federal,+ 10 Mbps - 20 Mbps,89665
2020,1,Catamarca,+ 10 Mbps - 20 Mbps,9558
2020,1,Chaco,+ 10 Mbps - 20 Mbps,29851
2020,1,Chubut,+ 10 Mbps - 20 Mbps,7756
2020,1,Córdoba,+ 10 Mbps - 20 Mbps,95827
2020,1,Corrientes,+ 10 Mbps - 20 Mbps,26679
2020,1,Entre Ríos,+ 10 Mbps - 20 Mbps,41125
2020,1,Formosa,+ 10 Mbps - 20 Mbps,6564
2020,1,Jujuy,+ 10 Mbps - 20 Mbps,26693
2020,1,La Pampa,+ 10 Mbps - 20 Mbps,3029
2020,1,La Rioja,+ 10 Mbps - 20 Mbps,4640
2020,1,Mendoza,+ 10 Mbps - 20 Mbps,17489
2020,1,Misiones,+ 10 Mbps - 20 Mbps,26433
2020,1,Neuquén,+ 10 Mbps - 20 Mbps,7123
2020,1,Río Negro,+ 10 Mbps - 20 Mbps,7857
2020,1,Salta,+ 10 Mbps - 20 Mbps,17991
2020,1,San Juan,+ 10 Mbps - 20 Mbps,1292
2020,1,San Luis,+ 10 Mbps - 20 Mbps,525
2020,1,Santa Cruz,+ 10 Mbps - 20 Mbps,5169
2020,1,Santa Fe,+ 10 Mbps - 20 Mbps,104560
2020,1,Santiago Del Estero,+ 10 Mbps - 20 Mbps,3737
2020,1,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,1834
2020,1,Tucumán,+ 10 Mbps - 20 Mbps,31096
2019,4,Buenos Aires,+ 10 Mbps - 20 Mbps,247106
2019,4,Capital Federal,+ 10 Mbps - 20 Mbps,110852
2019,4,Catamarca,+ 10 Mbps - 20 Mbps,9305
2019,4,Chaco,+ 10 Mbps - 20 Mbps,30902
2019,4,Chubut,+ 10 Mbps - 20 Mbps,7615
2019,4,Córdoba,+ 10 Mbps - 20 Mbps,109330
2019,4,Corrientes,+ 10 Mbps - 20 Mbps,27367
2019,4,Entre Ríos,+ 10 Mbps - 20 Mbps,42962
2019,4,Formosa,+ 10 Mbps - 20 Mbps,6788
2019,4,Jujuy,+ 10 Mbps - 20 Mbps,26764
2019,4,La Pampa,+ 10 Mbps - 20 Mbps,1951
2019,4,La Rioja,+ 10 Mbps - 20 Mbps,4763
2019,4,Mendoza,+ 10 Mbps - 20 Mbps,15237
2019,4,Misiones,+ 10 Mbps - 20 Mbps,27305
2019,4,Neuquén,+ 10 Mbps - 20 Mbps,7357
2019,4,Río Negro,+ 10 Mbps - 20 Mbps,8558
2019,4,Salta,+ 10 Mbps - 20 Mbps,15369
2019,4,San Juan,+ 10 Mbps - 20 Mbps,1292
2019,4,San Luis,+ 10 Mbps - 20 Mbps,525
2019,4,Santa Cruz,+ 10 Mbps - 20 Mbps,2224
2019,4,Santa Fe,+ 10 Mbps - 20 Mbps,113527
2019,4,Santiago Del Estero,+ 10 Mbps - 20 Mbps,3756
2019,4,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,1848
2019,4,Tucumán,+ 10 Mbps - 20 Mbps,28916
2019,3,Buenos Aires,+ 10 Mbps - 20 Mbps,260506
2019,3,Capital Federal,+ 10 Mbps - 20 Mbps,138011
2019,3,Catamarca,+ 10 Mbps - 20 Mbps,6333
2019,3,Chaco,+ 10 Mbps - 20 Mbps,13336
2019,3,Chubut,+ 10 Mbps - 20 Mbps,7171
2019,3,Córdoba,+ 10 Mbps - 20 Mbps,118486
2019,3,Corrientes,+ 10 Mbps - 20 Mbps,10348
2019,3,Entre Ríos,+ 10 Mbps - 20 Mbps,17064
2019,3,Formosa,+ 10 Mbps - 20 Mbps,7117
2019,3,Jujuy,+ 10 Mbps - 20 Mbps,26835
2019,3,La Pampa,+ 10 Mbps - 20 Mbps,1611
2019,3,La Rioja,+ 10 Mbps - 20 Mbps,4887
2019,3,Mendoza,+ 10 Mbps - 20 Mbps,10093
2019,3,Misiones,+ 10 Mbps - 20 Mbps,11256
2019,3,Neuquén,+ 10 Mbps - 20 Mbps,9597
2019,3,Río Negro,+ 10 Mbps - 20 Mbps,9779
2019,3,Salta,+ 10 Mbps - 20 Mbps,14309
2019,3,San Juan,+ 10 Mbps - 20 Mbps,1267
2019,3,San Luis,+ 10 Mbps - 20 Mbps,467
2019,3,Santa Cruz,+ 10 Mbps - 20 Mbps,1203
2019,3,Santa Fe,+ 10 Mbps - 20 Mbps,107068
2019,3,Santiago Del Estero,+ 10 Mbps - 20 Mbps,3612
2019,3,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,1756
2019,3,Tucumán,+ 10 Mbps - 20 Mbps,24354
2019,2,Buenos Aires,+ 10 Mbps - 20 Mbps,438663
2019,2,Capital Federal,+ 10 Mbps - 20 Mbps,239691
2019,2,Catamarca,+ 10 Mbps - 20 Mbps,6049
2019,2,Chaco,+ 10 Mbps - 20 Mbps,16789
2019,2,Chubut,+ 10 Mbps - 20 Mbps,1495
2019,2,Córdoba,+ 10 Mbps - 20 Mbps,157458
2019,2,Corrientes,+ 10 Mbps - 20 Mbps,13114
2019,2,Entre Ríos,+ 10 Mbps - 20 Mbps,23196
2019,2,Formosa,+ 10 Mbps - 20 Mbps,8384
2019,2,Jujuy,+ 10 Mbps - 20 Mbps,26700
2019,2,La Pampa,+ 10 Mbps - 20 Mbps,1366
2019,2,La Rioja,+ 10 Mbps - 20 Mbps,4857
2019,2,Mendoza,+ 10 Mbps - 20 Mbps,10092
2019,2,Misiones,+ 10 Mbps - 20 Mbps,15408
2019,2,Neuquén,+ 10 Mbps - 20 Mbps,17318
2019,2,Río Negro,+ 10 Mbps - 20 Mbps,10291
2019,2,Salta,+ 10 Mbps - 20 Mbps,16961
2019,2,San Juan,+ 10 Mbps - 20 Mbps,785
2019,2,San Luis,+ 10 Mbps - 20 Mbps,467
2019,2,Santa Cruz,+ 10 Mbps - 20 Mbps,1202
2019,2,Santa Fe,+ 10 Mbps - 20 Mbps,129741
2019,2,Santiago Del Estero,+ 10 Mbps - 20 Mbps,3741
2019,2,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,1573
2019,2,Tucumán,+ 10 Mbps - 20 Mbps,24291
2019,1,Buenos Aires,+ 10 Mbps - 20 Mbps,576428
2019,1,Capital Federal,+ 10 Mbps - 20 Mbps,330122
2019,1,Catamarca,+ 10 Mbps - 20 Mbps,5606
2019,1,Chaco,+ 10 Mbps - 20 Mbps,18965
2019,1,Chubut,+ 10 Mbps - 20 Mbps,787
2019,1,Córdoba,+ 10 Mbps - 20 Mbps,200681
2019,1,Corrientes,+ 10 Mbps - 20 Mbps,15498
2019,1,Entre Ríos,+ 10 Mbps - 20 Mbps,28957
2019,1,Formosa,+ 10 Mbps - 20 Mbps,9027
2019,1,Jujuy,+ 10 Mbps - 20 Mbps,4021
2019,1,La Pampa,+ 10 Mbps - 20 Mbps,1061
2019,1,La Rioja,+ 10 Mbps - 20 Mbps,5216
2019,1,Mendoza,+ 10 Mbps - 20 Mbps,5702
2019,1,Misiones,+ 10 Mbps - 20 Mbps,19111
2019,1,Neuquén,+ 10 Mbps - 20 Mbps,21452
2019,1,Río Negro,+ 10 Mbps - 20 Mbps,13615
2019,1,Salta,+ 10 Mbps - 20 Mbps,22910
2019,1,San Juan,+ 10 Mbps - 20 Mbps,520
2019,1,San Luis,+ 10 Mbps - 20 Mbps,345
2019,1,Santa Cruz,+ 10 Mbps - 20 Mbps,702
2019,1,Santa Fe,+ 10 Mbps - 20 Mbps,153212
2019,1,Santiago Del Estero,+ 10 Mbps - 20 Mbps,3959
2019,1,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,641
2019,1,Tucumán,+ 10 Mbps - 20 Mbps,26210
2018,4,Buenos Aires,+ 10 Mbps - 20 Mbps,577679
2018,4,Capital Federal,+ 10 Mbps - 20 Mbps,330496
2018,4,Catamarca,+ 10 Mbps - 20 Mbps,5461
2018,4,Chaco,+ 10 Mbps - 20 Mbps,18965
2018,4,Chubut,+ 10 Mbps - 20 Mbps,531
2018,4,Córdoba,+ 10 Mbps - 20 Mbps,201639
2018,4,Corrientes,+ 10 Mbps - 20 Mbps,15498
2018,4,Entre Ríos,+ 10 Mbps - 20 Mbps,29002
2018,4,Formosa,+ 10 Mbps - 20 Mbps,9027
2018,4,Jujuy,+ 10 Mbps - 20 Mbps,4021
2018,4,La Pampa,+ 10 Mbps - 20 Mbps,978
2018,4,La Rioja,+ 10 Mbps - 20 Mbps,5216
2018,4,Mendoza,+ 10 Mbps - 20 Mbps,4726
2018,4,Misiones,+ 10 Mbps - 20 Mbps,19226
2018,4,Neuquén,+ 10 Mbps - 20 Mbps,21452
2018,4,Río Negro,+ 10 Mbps - 20 Mbps,13440
2018,4,Salta,+ 10 Mbps - 20 Mbps,22910
2018,4,San Juan,+ 10 Mbps - 20 Mbps,312
2018,4,San Luis,+ 10 Mbps - 20 Mbps,119
2018,4,Santa Cruz,+ 10 Mbps - 20 Mbps,206
2018,4,Santa Fe,+ 10 Mbps - 20 Mbps,152039
2018,4,Santiago Del Estero,+ 10 Mbps - 20 Mbps,3686
2018,4,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,9894
2018,4,Tucumán,+ 10 Mbps - 20 Mbps,26111
2018,3,Buenos Aires,+ 10 Mbps - 20 Mbps,636090
2018,3,Capital Federal,+ 10 Mbps - 20 Mbps,370677
2018,3,Catamarca,+ 10 Mbps - 20 Mbps,5320
2018,3,Chaco,+ 10 Mbps - 20 Mbps,20335
2018,3,Chubut,+ 10 Mbps - 20 Mbps,531
2018,3,Córdoba,+ 10 Mbps - 20 Mbps,221984
2018,3,Corrientes,+ 10 Mbps - 20 Mbps,16601
2018,3,Entre Ríos,+ 10 Mbps - 20 Mbps,31353
2018,3,Formosa,+ 10 Mbps - 20 Mbps,9336
2018,3,Jujuy,+ 10 Mbps - 20 Mbps,4066
2018,3,La Pampa,+ 10 Mbps - 20 Mbps,920
2018,3,La Rioja,+ 10 Mbps - 20 Mbps,5425
2018,3,Mendoza,+ 10 Mbps - 20 Mbps,4727
2018,3,Misiones,+ 10 Mbps - 20 Mbps,21212
2018,3,Neuquén,+ 10 Mbps - 20 Mbps,23785
2018,3,Río Negro,+ 10 Mbps - 20 Mbps,14912
2018,3,Salta,+ 10 Mbps - 20 Mbps,25582
2018,3,San Juan,+ 10 Mbps - 20 Mbps,312
2018,3,San Luis,+ 10 Mbps - 20 Mbps,119
2018,3,Santa Cruz,+ 10 Mbps - 20 Mbps,206
2018,3,Santa Fe,+ 10 Mbps - 20 Mbps,162545
2018,3,Santiago Del Estero,+ 10 Mbps - 20 Mbps,3806
2018,3,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,231
2018,3,Tucumán,+ 10 Mbps - 20 Mbps,27062
2018,2,Buenos Aires,+ 10 Mbps - 20 Mbps,816056
2018,2,Capital Federal,+ 10 Mbps - 20 Mbps,445345
2018,2,Catamarca,+ 10 Mbps - 20 Mbps,4347
2018,2,Chaco,+ 10 Mbps - 20 Mbps,21887
2018,2,Chubut,+ 10 Mbps - 20 Mbps,4
2018,2,Córdoba,+ 10 Mbps - 20 Mbps,244291
2018,2,Corrientes,+ 10 Mbps - 20 Mbps,17926
2018,2,Entre Ríos,+ 10 Mbps - 20 Mbps,34281
2018,2,Formosa,+ 10 Mbps - 20 Mbps,9727
2018,2,Jujuy,+ 10 Mbps - 20 Mbps,3977
2018,2,La Pampa,+ 10 Mbps - 20 Mbps,965
2018,2,La Rioja,+ 10 Mbps - 20 Mbps,5640
2018,2,Mendoza,+ 10 Mbps - 20 Mbps,266
2018,2,Misiones,+ 10 Mbps - 20 Mbps,23747
2018,2,Neuquén,+ 10 Mbps - 20 Mbps,26417
2018,2,Río Negro,+ 10 Mbps - 20 Mbps,16480
2018,2,Salta,+ 10 Mbps - 20 Mbps,28431
2018,2,San Juan,+ 10 Mbps - 20 Mbps,0
2018,2,San Luis,+ 10 Mbps - 20 Mbps,0
2018,2,Santa Cruz,+ 10 Mbps - 20 Mbps,100
2018,2,Santa Fe,+ 10 Mbps - 20 Mbps,175540
2018,2,Santiago Del Estero,+ 10 Mbps - 20 Mbps,3278
2018,2,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,75
2018,2,Tucumán,+ 10 Mbps - 20 Mbps,27059
2018,1,Buenos Aires,+ 10 Mbps - 20 Mbps,886678
2018,1,Capital Federal,+ 10 Mbps - 20 Mbps,487826
2018,1,Catamarca,+ 10 Mbps - 20 Mbps,3539
2018,1,Chaco,+ 10 Mbps - 20 Mbps,23296
2018,1,Chubut,+ 10 Mbps - 20 Mbps,4
2018,1,Córdoba,+ 10 Mbps - 20 Mbps,266259
2018,1,Corrientes,+ 10 Mbps - 20 Mbps,19068
2018,1,Entre Ríos,+ 10 Mbps - 20 Mbps,37401
2018,1,Formosa,+ 10 Mbps - 20 Mbps,10061
2018,1,Jujuy,+ 10 Mbps - 20 Mbps,3925
2018,1,La Pampa,+ 10 Mbps - 20 Mbps,1076
2018,1,La Rioja,+ 10 Mbps - 20 Mbps,5831
2018,1,Mendoza,+ 10 Mbps - 20 Mbps,266
2018,1,Misiones,+ 10 Mbps - 20 Mbps,26223
2018,1,Neuquén,+ 10 Mbps - 20 Mbps,29012
2018,1,Río Negro,+ 10 Mbps - 20 Mbps,17997
2018,1,Salta,+ 10 Mbps - 20 Mbps,30771
2018,1,San Juan,+ 10 Mbps - 20 Mbps,0
2018,1,San Luis,+ 10 Mbps - 20 Mbps,0
2018,1,Santa Cruz,+ 10 Mbps - 20 Mbps,100
2018,1,Santa Fe,+ 10 Mbps - 20 Mbps,188900
2018,1,Santiago Del Estero,+ 10 Mbps - 20 Mbps,3449
2018,1,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,0
2018,1,Tucumán,+ 10 Mbps - 20 Mbps,26405
2017,4,Buenos Aires,+ 10 Mbps - 20 Mbps,712513
2017,4,Capital Federal,+ 10 Mbps - 20 Mbps,458120
2017,4,Catamarca,+ 10 Mbps - 20 Mbps,2927
2017,4,Chaco,+ 10 Mbps - 20 Mbps,20123
2017,4,Chubut,+ 10 Mbps - 20 Mbps,7
2017,4,Córdoba,+ 10 Mbps - 20 Mbps,217602
2017,4,Corrientes,+ 10 Mbps - 20 Mbps,16046
2017,4,Entre Ríos,+ 10 Mbps - 20 Mbps,30010
2017,4,Formosa,+ 10 Mbps - 20 Mbps,6996
2017,4,Jujuy,+ 10 Mbps - 20 Mbps,3507
2017,4,La Pampa,+ 10 Mbps - 20 Mbps,792
2017,4,La Rioja,+ 10 Mbps - 20 Mbps,5813
2017,4,Mendoza,+ 10 Mbps - 20 Mbps,278
2017,4,Misiones,+ 10 Mbps - 20 Mbps,22262
2017,4,Neuquén,+ 10 Mbps - 20 Mbps,22781
2017,4,Río Negro,+ 10 Mbps - 20 Mbps,12502
2017,4,Salta,+ 10 Mbps - 20 Mbps,18968
2017,4,San Juan,+ 10 Mbps - 20 Mbps,0
2017,4,San Luis,+ 10 Mbps - 20 Mbps,0
2017,4,Santa Cruz,+ 10 Mbps - 20 Mbps,100
2017,4,Santa Fe,+ 10 Mbps - 20 Mbps,151329
2017,4,Santiago Del Estero,+ 10 Mbps - 20 Mbps,3359
2017,4,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,0
2017,4,Tucumán,+ 10 Mbps - 20 Mbps,24318
2017,3,Buenos Aires,+ 10 Mbps - 20 Mbps,676137
2017,3,Capital Federal,+ 10 Mbps - 20 Mbps,426300
2017,3,Catamarca,+ 10 Mbps - 20 Mbps,2563
2017,3,Chaco,+ 10 Mbps - 20 Mbps,20307
2017,3,Chubut,+ 10 Mbps - 20 Mbps,3
2017,3,Córdoba,+ 10 Mbps - 20 Mbps,189302
2017,3,Corrientes,+ 10 Mbps - 20 Mbps,15576
2017,3,Entre Ríos,+ 10 Mbps - 20 Mbps,29011
2017,3,Formosa,+ 10 Mbps - 20 Mbps,6056
2017,3,Jujuy,+ 10 Mbps - 20 Mbps,2962
2017,3,La Pampa,+ 10 Mbps - 20 Mbps,588
2017,3,La Rioja,+ 10 Mbps - 20 Mbps,5604
2017,3,Mendoza,+ 10 Mbps - 20 Mbps,67
2017,3,Misiones,+ 10 Mbps - 20 Mbps,23913
2017,3,Neuquén,+ 10 Mbps - 20 Mbps,20213
2017,3,Río Negro,+ 10 Mbps - 20 Mbps,10116
2017,3,Salta,+ 10 Mbps - 20 Mbps,14620
2017,3,San Juan,+ 10 Mbps - 20 Mbps,0
2017,3,San Luis,+ 10 Mbps - 20 Mbps,0
2017,3,Santa Cruz,+ 10 Mbps - 20 Mbps,66
2017,3,Santa Fe,+ 10 Mbps - 20 Mbps,125339
2017,3,Santiago Del Estero,+ 10 Mbps - 20 Mbps,3047
2017,3,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,0
2017,3,Tucumán,+ 10 Mbps - 20 Mbps,20514
2017,2,Buenos Aires,+ 10 Mbps - 20 Mbps,573298
2017,2,Capital Federal,+ 10 Mbps - 20 Mbps,378571
2017,2,Catamarca,+ 10 Mbps - 20 Mbps,2342
2017,2,Chaco,+ 10 Mbps - 20 Mbps,18044
2017,2,Chubut,+ 10 Mbps - 20 Mbps,0
2017,2,Córdoba,+ 10 Mbps - 20 Mbps,146683
2017,2,Corrientes,+ 10 Mbps - 20 Mbps,13043
2017,2,Entre Ríos,+ 10 Mbps - 20 Mbps,23524
2017,2,Formosa,+ 10 Mbps - 20 Mbps,4583
2017,2,Jujuy,+ 10 Mbps - 20 Mbps,2538
2017,2,La Pampa,+ 10 Mbps - 20 Mbps,336
2017,2,La Rioja,+ 10 Mbps - 20 Mbps,1796
2017,2,Mendoza,+ 10 Mbps - 20 Mbps,50
2017,2,Misiones,+ 10 Mbps - 20 Mbps,21599
2017,2,Neuquén,+ 10 Mbps - 20 Mbps,18051
2017,2,Río Negro,+ 10 Mbps - 20 Mbps,7990
2017,2,Salta,+ 10 Mbps - 20 Mbps,11333
2017,2,San Juan,+ 10 Mbps - 20 Mbps,0
2017,2,San Luis,+ 10 Mbps - 20 Mbps,0
2017,2,Santa Cruz,+ 10 Mbps - 20 Mbps,66
2017,2,Santa Fe,+ 10 Mbps - 20 Mbps,97563
2017,2,Santiago Del Estero,+ 10 Mbps - 20 Mbps,2802
2017,2,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,0
2017,2,Tucumán,+ 10 Mbps - 20 Mbps,17788
2017,1,Buenos Aires,+ 10 Mbps - 20 Mbps,523540
2017,1,Capital Federal,+ 10 Mbps - 20 Mbps,277195
2017,1,Catamarca,+ 10 Mbps - 20 Mbps,2161
2017,1,Chaco,+ 10 Mbps - 20 Mbps,15671
2017,1,Chubut,+ 10 Mbps - 20 Mbps,0
2017,1,Córdoba,+ 10 Mbps - 20 Mbps,118643
2017,1,Corrientes,+ 10 Mbps - 20 Mbps,11468
2017,1,Entre Ríos,+ 10 Mbps - 20 Mbps,20562
2017,1,Formosa,+ 10 Mbps - 20 Mbps,4058
2017,1,Jujuy,+ 10 Mbps - 20 Mbps,2306
2017,1,La Pampa,+ 10 Mbps - 20 Mbps,192
2017,1,La Rioja,+ 10 Mbps - 20 Mbps,1718
2017,1,Mendoza,+ 10 Mbps - 20 Mbps,50
2017,1,Misiones,+ 10 Mbps - 20 Mbps,19356
2017,1,Neuquén,+ 10 Mbps - 20 Mbps,15130
2017,1,Río Negro,+ 10 Mbps - 20 Mbps,6738
2017,1,Salta,+ 10 Mbps - 20 Mbps,9386
2017,1,San Juan,+ 10 Mbps - 20 Mbps,0
2017,1,San Luis,+ 10 Mbps - 20 Mbps,0
2017,1,Santa Cruz,+ 10 Mbps - 20 Mbps,68
2017,1,Santa Fe,+ 10 Mbps - 20 Mbps,83008
2017,1,Santiago Del Estero,+ 10 Mbps - 20 Mbps,2786
2017,1,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,0
2017,1,Tucumán,+ 10 Mbps - 20 Mbps,15951
2016,4,Buenos Aires,+ 10 Mbps - 20 Mbps,467398
2016,4,Capital Federal,+ 10 Mbps - 20 Mbps,264582
2016,4,Catamarca,+ 10 Mbps - 20 Mbps,2077
2016,4,Chaco,+ 10 Mbps - 20 Mbps,14887
2016,4,Chubut,+ 10 Mbps - 20 Mbps,0
2016,4,Córdoba,+ 10 Mbps - 20 Mbps,108368
2016,4,Corrientes,+ 10 Mbps - 20 Mbps,10908
2016,4,Entre Ríos,+ 10 Mbps - 20 Mbps,19509
2016,4,Formosa,+ 10 Mbps - 20 Mbps,3855
2016,4,Jujuy,+ 10 Mbps - 20 Mbps,2134
2016,4,La Pampa,+ 10 Mbps - 20 Mbps,335
2016,4,La Rioja,+ 10 Mbps - 20 Mbps,1675
2016,4,Mendoza,+ 10 Mbps - 20 Mbps,49
2016,4,Misiones,+ 10 Mbps - 20 Mbps,18371
2016,4,Neuquén,+ 10 Mbps - 20 Mbps,14153
2016,4,Río Negro,+ 10 Mbps - 20 Mbps,6317
2016,4,Salta,+ 10 Mbps - 20 Mbps,8611
2016,4,San Juan,+ 10 Mbps - 20 Mbps,0
2016,4,San Luis,+ 10 Mbps - 20 Mbps,0
2016,4,Santa Cruz,+ 10 Mbps - 20 Mbps,80
2016,4,Santa Fe,+ 10 Mbps - 20 Mbps,77667
2016,4,Santiago Del Estero,+ 10 Mbps - 20 Mbps,2664
2016,4,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,0
2016,4,Tucumán,+ 10 Mbps - 20 Mbps,14389
2016,3,Buenos Aires,+ 10 Mbps - 20 Mbps,399116
2016,3,Capital Federal,+ 10 Mbps - 20 Mbps,240856
2016,3,Catamarca,+ 10 Mbps - 20 Mbps,1853
2016,3,Chaco,+ 10 Mbps - 20 Mbps,13746
2016,3,Chubut,+ 10 Mbps - 20 Mbps,0
2016,3,Córdoba,+ 10 Mbps - 20 Mbps,99225
2016,3,Corrientes,+ 10 Mbps - 20 Mbps,10006
2016,3,Entre Ríos,+ 10 Mbps - 20 Mbps,17737
2016,3,Formosa,+ 10 Mbps - 20 Mbps,3658
2016,3,Jujuy,+ 10 Mbps - 20 Mbps,1978
2016,3,La Pampa,+ 10 Mbps - 20 Mbps,224
2016,3,La Rioja,+ 10 Mbps - 20 Mbps,1562
2016,3,Mendoza,+ 10 Mbps - 20 Mbps,48
2016,3,Misiones,+ 10 Mbps - 20 Mbps,17043
2016,3,Neuquén,+ 10 Mbps - 20 Mbps,12541
2016,3,Río Negro,+ 10 Mbps - 20 Mbps,5953
2016,3,Salta,+ 10 Mbps - 20 Mbps,8099
2016,3,San Juan,+ 10 Mbps - 20 Mbps,0
2016,3,San Luis,+ 10 Mbps - 20 Mbps,0
2016,3,Santa Cruz,+ 10 Mbps - 20 Mbps,52
2016,3,Santa Fe,+ 10 Mbps - 20 Mbps,69864
2016,3,Santiago Del Estero,+ 10 Mbps - 20 Mbps,2497
2016,3,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,0
2016,3,Tucumán,+ 10 Mbps - 20 Mbps,13150
2016,2,Buenos Aires,+ 10 Mbps - 20 Mbps,334723
2016,2,Capital Federal,+ 10 Mbps - 20 Mbps,213010
2016,2,Catamarca,+ 10 Mbps - 20 Mbps,1496
2016,2,Chaco,+ 10 Mbps - 20 Mbps,12090
2016,2,Chubut,+ 10 Mbps - 20 Mbps,0
2016,2,Córdoba,+ 10 Mbps - 20 Mbps,82618
2016,2,Corrientes,+ 10 Mbps - 20 Mbps,8851
